Uploaded at;Replay site;User name;Reported name;Description;Replay URL;
mySharedReplays.header.uploadedAt;mySharedReplays.header.replaySite;mySharedReplays.header.userName;mySharedReplays.header.reportedName;mySharedReplays.header.description;mySharedReplays.header.replayUrl;
2011.10.17 14:56:28;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45193;
2011.10.17 14:56:29;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45194;
2011.10.17 14:56:29;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45177;
2011.10.17 14:56:29;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45195;
2011.10.17 14:56:29;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45178;
2011-10-17 15:51:22;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45203;
2011-10-17 15:51:25;drop.sc;;SC2S_548_[EPS][Qualifier][G2]_aTnSocke_vs_GoOdy_Lost_Temple  MD5_IPgoe0Rnk4M0wp6XzY8UDU.SC2Replay;;http://drop.sc/45204;
2011-10-17 15:51:25;drop.sc;;SC2S_548_[EPS][Qualifier][G2]_aTnSocke_vs_GoOdy_Lost_Temple  MD5_IPgoe0Rnk4M0wp6XzY8UDU.SC2Replay;;http://drop.sc/45174;
2011-10-17 16:06:51;drop.sc;;SC2S_543_[EPS][Qualifier][G1]_Hilde_vs_aTnSocke_Lost_Temple  MD5_EMrNEbzyl7zR3fZMr9aMyw.SC2Replay;;http://drop.sc/45174;
2011-10-17 16:07:18;drop.sc;;SC2S_546_[EPS][Qualifier][G2]_GoOdy_vs_miou_Lost_Temple  MD5_yKEe2A0RC5ri3WVXEEYCom.SC2Replay;;http://drop.sc/45174;
2011-10-17 16:12:55;drop.sc;;SC2S_565_[EPS][Qualifier][G2]_LiquidTLO_vs_SoKoL_Metalopolis  MD5_22l0wp49ATFix6Rndz1$5$.SC2Replay;;http://drop.sc/45181;
2011-10-17 16:13:10;drop.sc;;SC2S_565_[EPS][Qualifier][G2]_LiquidTLO_vs_SoKoL_Metalopolis  MD5_22l0wp49ATFix6Rndz1$5$.SC2Replay;;http://drop.sc/45181;
2011-10-17 16:13:13;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45203;
2011-10-17 16:13:15;drop.sc;;SC2S_548_[EPS][Qualifier][G2]_aTnSocke_vs_GoOdy_Lost_Temple  MD5_IPgoe0Rnk4M0wp6XzY8UDU.SC2Replay;;http://drop.sc/45204;
2011-10-17 16:13:16;drop.sc;;SC2S_569_[EPS][Qualifier][G2]_GoOdy_vs_XlorD_Steppes_of_War  MD5_sdD3fCAvOsuCE9REmM7dpJ.SC2Replay;;http://drop.sc/45186;
2011-10-17 16:13:17;drop.sc;;SC2S_568_[EPS][Qualifier][G1]_GoOdy_vs_XlorD_Lost_Temple  MD5_eh68jfC0NHcaniNGuBq$W$.SC2Replay;;http://drop.sc/45188;
2011-10-17 16:13:19;drop.sc;;SC2S_564_[EPS][Qualifier][G1]_LiquidTLO_vs_SoKoL_Desert_Oasis  MD5_fR2RIy8oKVZcglkUlEq2Gy.SC2Replay;;http://drop.sc/45189;
2011-10-17 16:13:20;drop.sc;;SC2S_546_[EPS][Qualifier][G2]_GoOdy_vs_miou_Lost_Temple  MD5_yKEe2A0RC5ri3WVXEEYCom.SC2Replay;;http://drop.sc/45174;
2011-10-17 16:13:21;drop.sc;;SC2S_567_[EPS][Qualifier][G2]_XlorD_vs_aTnDarKFoRcE_Metalopolis  MD5_KptpF4pLx2fBGOi4EgU#Uv.SC2Replay;;http://drop.sc/45191;
2011-10-17 16:13:22;drop.sc;;SC2S_566_[EPS][Qualifier][G1]_aTnDarKFoRcE_vs_XlorD_Lost_Temple  MD5_9JpwMuHe620MNlz4hhcQ5Q.SC2Replay;;http://drop.sc/45193;
2011-10-17 16:13:26;drop.sc;;SC2S_565_[EPS][Qualifier][G2]_LiquidTLO_vs_SoKoL_Metalopolis  MD5_22l0wp49ATFix6Rndz1$5$.SC2Replay;;http://drop.sc/45181;
2011-10-17 16:13:28;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45203;
2011-10-17 16:13:29;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45204;
2011-10-17 16:13:29;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45186;
2011-10-17 16:13:29;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45188;
2011-10-17 16:13:30;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45189;
2011-10-17 16:13:30;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45174;
2011-10-17 16:13:31;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45191;
2011-10-17 16:13:32;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45193;
2011-10-17 16:14:18;drop.sc;;SC2S_565_[EPS][Qualifier][G2]_LiquidTLO_vs_SoKoL_Metalopolis  MD5_22l0wp49ATFix6Rndz1$5$.SC2Replay;;http://drop.sc/45181;
2011-10-17 16:14:22;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45203;
2011-10-17 16:14:25;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45204;
2011-10-17 16:14:25;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45186;
2011-10-17 16:14:26;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45188;
2011-10-17 16:14:27;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45189;
2011-10-17 16:14:27;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45174;
2011-10-17 16:14:28;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45191;
2011-10-17 16:14:29;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45193;
2011-10-17 16:16:04;drop.sc;;SC2S_565_[EPS][Qualifier][G2]_LiquidTLO_vs_SoKoL_Metalopolis  MD5_22l0wp49ATFix6Rndz1$5$.SC2Replay;;http://drop.sc/45181;
2011.10.17 16:16:57;drop.sc;;SC2S_565_[EPS][Qualifier][G2]_LiquidTLO_vs_SoKoL_Metalopolis  MD5_22l0wp49ATFix6Rndz1$5$.SC2Replay;;http://drop.sc/45181;
2011-10-18 12:03:18;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45179;
2011-10-18 12:03:21;drop.sc;;SC2S_558_[EPS][Qualifier][G2]_iNSoLeNCE_vs_LiquidTLO_Metalopolis  MD5_hnN4cQKJ9j66suJ9y28jCP.SC2Replay;;http://drop.sc/45180;
2011-10-18 12:03:23;drop.sc;;SC2S_565_[EPS][Qualifier][G2]_LiquidTLO_vs_SoKoL_Metalopolis  MD5_22l0wp49ATFix6Rndz1$5$.SC2Replay;;http://drop.sc/45181;
2011-10-18 12:03:25;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45179;
2011-10-18 12:03:25;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45180;
2011-10-18 12:03:26;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45181;
2011-10-18 12:03:31;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45179;
2011-10-18 12:03:32;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45180;
2011-10-18 12:03:32;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45181;
2011-10-18 12:34:13;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45179;
2011-10-18 12:34:14;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45180;
2011-10-18 12:34:14;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45181;
2011-10-18 12:34:15;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45384;
2011-10-18 12:34:15;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45385;
2011-10-18 12:34:16;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45182;
2011-10-18 12:34:17;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45183;
2011-10-18 12:34:17;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45386;
2011-10-18 12:34:18;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45203;
2011-10-18 12:34:18;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45387;
2011-10-18 12:34:19;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45204;
2011-10-18 12:34:19;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45184;
2011-10-18 12:34:20;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45185;
2011-10-18 12:34:20;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45186;
2011-10-18 12:34:20;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45187;
2011-10-18 12:34:21;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45188;
2011-10-18 12:34:21;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45173;
2011-10-18 12:34:21;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45189;
2011-10-18 12:34:22;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45190;
2011-10-18 12:34:22;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45174;
2011-10-18 12:34:22;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45191;
2011-10-18 12:34:23;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45175;
2011-10-18 12:34:23;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45176;
2011-10-18 12:34:23;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45192;
2011-10-18 12:34:23;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45193;
2011-10-18 12:34:24;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45194;
2011-10-18 12:34:24;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45177;
2011-10-18 12:34:24;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45195;
2011-10-18 12:34:24;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45178;
2011-10-18 12:34:32;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45203;
2011-10-18 12:34:32;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45387;
2011-10-18 12:34:33;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45204;
2011-10-18 12:34:34;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45184;
2011-10-18 12:34:34;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45185;
2011-10-18 12:34:34;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45186;
2011-10-18 12:34:35;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45187;
2011-10-18 12:34:35;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45188;
2011-10-18 12:34:35;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45173;
2011-10-18 12:34:36;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45189;
2011-10-18 12:34:36;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45190;
2011-10-18 12:34:36;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45174;
2011-10-18 12:34:37;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45191;
2011-10-18 12:34:37;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45175;
2011-10-18 12:34:37;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45176;
2011-10-18 12:34:37;drop.sc;;SC2S_547_[EPS][Qualifier][G1]_aTnSocke_vs_GoOdy_Kulas_Ravine  MD5_RwqF70s#g8lrFj3FRySOMy.SC2Replay;;http://drop.sc/45192;
2011-10-18 12:38:16;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45179;
2011-10-18 12:38:16;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45180;
2011-10-18 12:38:17;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45181;
2011-10-18 12:38:17;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45384;
2011-10-18 12:38:18;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45385;
2011-10-18 12:38:48;drop.sc;;SC2S_541_[EPS][Qualifier][G1]_mTwiNfeRnaL_vs_Andead_Lost_Temple  MD5_7Xc32o9O$emFwF#fkMdwN0.SC2Replay;;http://drop.sc/45177;
2011-10-18 12:38:48;drop.sc;;SC2S_541_[EPS][Qualifier][G1]_mTwiNfeRnaL_vs_Andead_Lost_Temple  MD5_7Xc32o9O$emFwF#fkMdwN0.SC2Replay;;http://drop.sc/45195;
2011-10-18 12:38:48;drop.sc;;SC2S_541_[EPS][Qualifier][G1]_mTwiNfeRnaL_vs_Andead_Lost_Temple  MD5_7Xc32o9O$emFwF#fkMdwN0.SC2Replay;;http://drop.sc/45178;
2011-10-18 12:39:27;drop.sc;;SC2S_559_[EPS][Qualifier][G1]_Mondragon_vs_mTwNarutO_Lost_Temple  MD5_HgZe0PziJEhe3xHr4WdYvs.SC2Replay;;http://drop.sc/45194;
2011-10-18 12:39:27;drop.sc;;SC2S_559_[EPS][Qualifier][G1]_Mondragon_vs_mTwNarutO_Lost_Temple  MD5_HgZe0PziJEhe3xHr4WdYvs.SC2Replay;;http://drop.sc/45177;
2011-10-18 12:39:28;drop.sc;;SC2S_559_[EPS][Qualifier][G1]_Mondragon_vs_mTwNarutO_Lost_Temple  MD5_HgZe0PziJEhe3xHr4WdYvs.SC2Replay;;http://drop.sc/45195;
2011-10-18 12:39:35;drop.sc;;SC2S_559_[EPS][Qualifier][G1]_Mondragon_vs_mTwNarutO_Lost_Temple  MD5_HgZe0PziJEhe3xHr4WdYvs.SC2Replay;;http://drop.sc/45194;
2011-10-18 12:47:37;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45179;
2011-10-18 12:47:43;drop.sc;;SC2S_558_[EPS][Qualifier][G2]_iNSoLeNCE_vs_LiquidTLO_Metalopolis  MD5_hnN4cQKJ9j66suJ9y28jCP.SC2Replay;;http://drop.sc/45180;
2011-10-18 12:47:44;drop.sc;;SC2S_558_[EPS][Qualifier][G2]_iNSoLeNCE_vs_LiquidTLO_Metalopolis  MD5_hnN4cQKJ9j66suJ9y28jCP.SC2Replay;;http://drop.sc/45181;
2011-10-18 12:47:47;drop.sc;;SC2S_558_[EPS][Qualifier][G2]_iNSoLeNCE_vs_LiquidTLO_Metalopolis  MD5_hnN4cQKJ9j66suJ9y28jCP.SC2Replay;;http://drop.sc/45384;
2011-10-18 12:48:06;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45179;
2011-10-18 12:48:07;drop.sc;;SC2S_557_[EPS][Qualifier][G1]_LiquidTLO_vs_iNSoLeNCE_Lost_Temple  MD5_fV4SbSdM77Q3t0JM6tSDdT.SC2Replay;;http://drop.sc/45180;
2011-10-25 09:00:30;drop.sc;;SC2S_584_[Go4SC2#24][Quarter][G2]_lalush_vs_mTwDIMAGA_Metalopolis  MD5_dIoksR2An2cE#S5da8Dd9Z.SC2Replay;;http://drop.sc/47328;
2012-01-05 13:43:44;SCTemple;;SC2S_579_[Go4SC2#24][RO16][G1]_XlorD_vs_Sarens_Blistering_Sands  MD5_GiHkNzx3NuNTW7uEbz#VfV.SC2Replay;Test;http://www.sctemple.com/replay/52389/;
2012-01-05 13:45:22;SCTemple;;SC2S_579_[Go4SC2#24][RO16][G1]_XlorD_vs_Sarens_Blistering_Sands  MD5_GiHkNzx3NuNTW7uEbz#VfV.SC2Replay;Test;http://www.sctemple.com/replay/52389/;
2012-03-13 13:55:25;StarcraftTools.net;;SC2S_581_[Go4SC2#24][RO16][G1]_lalush_vs_HuK_Blistering_Sands  MD5_6BqNzJwKwPW6mmTGGxLvV#.SC2Replay;test;http://starcrafttools.net/view-replay.php?id=c49236634f23cd560447836a1303a0b103f22bfc;
2012-03-13 13:56:26;StarcraftTools.net;;SC2S_581_[Go4SC2#24][RO16][G1]_lalush_vs_HuK_Blistering_Sands  MD5_6BqNzJwKwPW6mmTGGxLvV#.SC2Replay;test;http://starcrafttools.net/view-replay.php?id=c49236634f23cd560447836a1303a0b103f22bfc;
2012-03-13 13:57:17;StarcraftTools.net;sc2gears;SC2S_581_[Go4SC2#24][RO16][G1]_lalush_vs_HuK_Blistering_Sands  MD5_6BqNzJwKwPW6mmTGGxLvV#.SC2Replay;test;http://starcrafttools.net/view-replay.php?id=c49236634f23cd560447836a1303a0b103f22bfc;
2012-05-04 08:31:15;ggtracker;;SC2S_579_[Go4SC2#24][RO16][G1]_XlorD_vs_Sarens_Blistering_Sands  MD5_GiHkNzx3NuNTW7uEbz#VfV.SC2Replay;test;http://ggtracker.com/matches/255110;
